City,Country,CountryCode,DepartmentNameNative,InstituteNameHEPnew,InstituteNameHEPold,InstituteNameNative,Latitude,Longitude,ZIPcode,recid,LatitudeCity,LongitudeCity
Collegeville,USA,US,,,Ursinus Coll.,,40.189277,-75.448762,19426,909790,40.1856597,-75.451571
Kirksville,USA,US,,,Northeast Missouri State U.,,40.190765,-92.585634,63501,905633,40.1947539,-92.5832496
Muncie,USA,US,,,Ball State U.,,40.192739,-85.410153,47306,903915,40.1933767,-85.3863599
Kirksville,USA,US,,,Truman State U.,,40.1947539,-92.5832496,63501,908219,40.1947539,-92.5832496
Carlisle,USA,US,,,"Dickinson Coll., Carlisle",,40.2024296,-77.1718666,,911540,40.2010241,-77.2002745
Middletown,USA,US,,,"GPU Nucl., Middletown",,40.204086,-76.733127,17057,906339,41.5623209,-72.6506488
Neptune,USA,US,,,"Lambda Americas, Neptune",,40.2239626,-74.0883673,,911161,40.2005472,-74.0314165
Mead,USA,US,,,"Bartko Sci. Tech., Mead",,40.233333,-104.998056,80542,909092,47.7664789,-117.3552741
Provo,USA,US,Department of Physics and Astronomy,"Brigham Young U., Provo, Dept. Phys. Astron.",Brigham Young U.,Brigham Young University (BYU),40.233889,-111.657778,84602,902686,40.2338438,-111.6585337
Provo,USA,US,,"Brigham Young U., Provo","Brigham Young U., Provo (main)",Brigham Young University (BYU),40.2524308,-111.6502622,84602,1118669,40.2338438,-111.6585337
Ewing,USA,US,,,New Jersey Coll.,,40.267232,-74.826186,8628,908406,40.2599864,-74.7909125
East Windsor,USA,US,,,"Evans East, East Windsor",,40.2677539,-74.5402506,8520,909289,40.2677539,-74.5402506
Orem,USA,US,Department of Physics,"Utah Valley U., Dept. Phys.",Utah Valley U.,Utah Valley University,40.275135,-111.713524,84058,909166,40.2968979,-111.6946475
Canonsburg,USA,US,,,"ANSYS, Canonsburg",,40.280646,-80.174335,15317,907858,40.2625702,-80.1872797
Cranbury,USA,US,,,Blacklight Power Inc.,,40.289427,-74.552535,8512,908617,40.3025907,-74.511172
West Long Branch,USA,US,,,"Monmouth U., New Jersey",,40.2897287,-74.0241367,7764,910844,40.2903891,-74.0176381
Latrobe,USA,US,,,St. Vincent Coll.,,40.290252,-79.399395,15650,909764,40.3211808,-79.3794811
Delaware,USA,US,,,Ohio Wesleyan U.,,40.295511,-83.067938,43015,909573,38.9108325,-75.5276699
Lawrenceville,USA,US,,,Rider U.,,40.3016375,-74.7361013,8648,905849,33.9562149,-83.9879625
Princeton,USA,US,,,"Advanced Physics, Princeton",,40.318952,-74.622254,8550,905791,40.3572976,-74.6672226
Princeton,USA,US,,obsolete,"Sarnoff Corp., Princeton",,40.328256,-74.633391,8543,909851,40.3572976,-74.6672226
Tinton Falls,USA,US,,,Perkin Elmer Computer Systems,,40.330167,-74.081261,7724,904141,40.3042773,-74.1004185
Reading,USA,US,,,"Penn State U., Berks-Lehigh Valley",,40.333478,-75.976382,19610,909030,40.3356483,-75.9268747
Princeton,USA,US,Department of Physics,"Princeton U., Dept. Phys.",Princeton U.,Princeton University,40.3445992839,-74.6552170263,8544,903139,40.3572976,-74.6672226
Princeton,USA,US,,"Princeton U., Dept. Math.","Princeton U., Math. Dept.",,40.346029,-74.65754,8544,903402,40.3572976,-74.6672226
Princeton,USA,US,,"Princeton U., Dept. Astrophys. Sci.","Princeton U., Astrophys. Sci. Dept.",,40.346029,-74.65754,8544,909915,40.3572976,-74.6672226
Princeton,USA,US,,"Princeton U., Dept. Chem.","Princeton U., Chem. Dept.",,40.346029,-74.65754,8544,910097,40.3572976,-74.6672226
Princeton,USA,US,,"Princeton U., Dept. Chem. Eng.","Princeton U., Chem. Eng. Dept.",,40.3467174,-74.6568772,8544,911011,40.3572976,-74.6672226
Princeton,USA,US,,"Princeton U., PCTP","Princeton U., CTP",,40.3467174,-74.6568772,8544,911029,40.3572976,-74.6672226
Princeton,USA,US,,Princeton U.,Princeton U. (main),Princeton University,40.3467174,-74.6568772,8544,1118336,40.3572976,-74.6672226
Princeton,USA,US,,obsolete,"AES, Princeton",,40.3481321,-74.6600712,,911146,40.3572976,-74.6672226
Princeton,USA,US,,,"RCA Labs, Princeton",,40.348611,-74.659444,8450,904587,40.3572976,-74.6672226
Princeton,USA,US,,,Princeton Sci. Consult.,,40.348611,-74.659444,8543,906113,40.3572976,-74.6672226
Princeton,USA,US,Plasma Physics Laboratory,"Princeton U., PPPL","Princeton U., Plasma Physics Lab.",Princeton University,40.348611,-74.659444,8543,906412,40.3572976,-74.6672226
Princeton,USA,US,,,"Von Neumann Ctr., Princeton",,40.349276,-74.593338,8540,905118,40.3572976,-74.6672226
Princeton,USA,US,,"Princeton U., Obs.",Princeton U. Observ.,,40.349855,-74.659119,8544,905140,40.3572976,-74.6672226
Red Bank,USA,US,,,"Bellcore, Red Bank",,40.354083,-74.080003,7701,905795,40.3470543,-74.0643065
Princeton,USA,US,,Princeton-Penn Accelerator,Princeton-Penn Accelerator,,40.3572976,-74.6672226,8540,903613,40.3572976,-74.6672226
Sellersville,USA,US,,,"Exida, Sellersville",,40.358368,-75.309051,18960,909807,40.3539926,-75.3048982
Princeton,USA,US,,,"NEC, Princeton",,40.360377,-74.599961,8540,906390,40.3572976,-74.6672226
Fair Haven,USA,US,,,Antiope Assoc.,,40.365911,-74.036267,7704,909981,40.3606653,-74.0381947
West Mifflin,USA,US,,,Bettis Atomic Power Lab,,40.366535,-79.89429,15122,905542,40.3634026,-79.8664375
Princeton,USA,US,,"IAS, Princeton","Princeton, Inst. Advanced Study",Institute for Advanced Study (IAS),40.366633,-74.640832,8540,903138,40.3572976,-74.6672226
Princeton,USA,US,,,"ARAP, Princeton",,40.366633,-74.640832,8540,904898,40.3572976,-74.6672226
